userid,age,sex,consume,user_star
546FA2FF043A908DC9E43CC90252D83E,-1,-1,-1,-1
81185BB63B3B73B626A7D82C9C1C40FF,38,0,63.1,2
C23F97311B1E832A7C7079E902377783,55,0,26,1
0F52DC06AF509FE366B3FAF267EA75A1,37,0,18,1
56BA8A871D46CA8C69931F7746A377CC,38,0,153.25,5
99DB62F0D5AB50208232B724BC3A951F,36,1,8,1
CE1AB503AFD5B0225E8AEA726636C1F0,40,0,208.57,5
D1BF4EC3045940C8D3363348586DCC7C,54,1,29,2
1D7375A145E9300EC23DDF411D45B29E,47,0,10,1
24B6640DA389A47B477ACBE92FB14E59,58,0,45,2
66993AC27FB2D7D0EF2074DC65281AC6,53,1,30,1
E176FE58F58C88A74C067523CD7192E3,38,0,200,5
8640843172CDB2BC73C7E5C25A2B0118,52,0,62.5,2
A6AD2F1FDD1AED98DD08F26FF35A558C,22,1,0,1
1C6D2D26B4F2C0B14A4715A42B66383C,47,0,238.7,6
4A263F37BA9C1C6BD090A8938636D35D,43,1,70,1
F26A905AE865FD9F3DFFE739E7E36670,41,0,142.29,4
0F8908CD8B0D08AD3C2174F321E36994,31,0,25.12,1
3DD0D41640253C824DD98DC58CF9F0A0,-1,-1,-1,-1
65D58FB5A1D7CA194B733A93B15FCB1E,27,1,50,1
4BF5F09032E6CC631608AC73B070D911,51,0,124,4
A49BD0FA4D02A1492777CEB208DDB29B,-1,-1,-1,-1
F0AFA8CA0E09944C2E9B091BBB5A3647,46,0,144.3,4
F1B0DE08BAAED12BAB7559E66B8C1F9B,44,1,201.9,4
F4B60759748F1CEF299C22BDA72E1F2F,50,0,205,5
F96429D2501572FEAC7BA29B5E045CCC,41,1,162,3
A5FF3C8F0539F10AD85ED303FC928DC6,-1,-1,-1,-1
C5A76A961E045AEAA3B44FE4D1EAD28F,31,0,121.08,3
2ED64E1D74A28A952A735605F3AE066D,52,1,181.33,3
3F1943DCE199B19474501F6713DA67D1,46,0,112.25,4
940D92549C4055EC8D5A1A314C774568,50,1,39,1
A99268D9582D798666186A15BD9BB2FB,-1,-1,-1,-1
FD12124DF8ED0B7D697F533D2061B102,51,0,15,1
3DEE98E02D96F188F655CB8423E4D0B5,45,1,36.81,1
ED1D206F93723CEA875A4488F9253818,26,1,72.14,2
3B096468C413FECC84BC9BA0437AFD88,-1,-1,-1,-1
D22F0BC1DB3B47512B461B7AB6E655FE,44,0,0,1
D88E5ECBD2101F7A50923FC7B97180B0,40,1,18,1
DBFA67F18E98481EEF9178C3C92CA278,-1,-1,-1,-1
7ECB11B20453829BDB833DE1E7A28178,35,1,61,1
FB836E49E213F99BF43AC2D3E467CADD,42,1,143,4
63ACA7442A850916C1FA07D0609E7B48,36,0,140.1,3
60987480DA005FF1415665BFE37FEA16,53,0,56.3,2
87526B5E30158B9B1E9195C31483E137,-1,-1,-1,-1
BC2D873C753155282432ADD78355756E,-1,-1,-1,-1
D036EA54DF877DC0598D9F9F850E08A0,75,0,66.66,1
4AFA96D2B8127C041D7E20882DAC5B40,54,0,91.47,2
8574A0EC12A607CCE02073B9B049EBA5,39,0,58,3
A8CFDE7521F60497884F3D45D72EC3A9,45,1,145.91,4
AD5653C125310F109A2D443F553260BC,-1,-1,-1,-1
D0286FEAA48D2D08E7B7AD704714CA6E,-1,-1,-1,-1
087381086E776F455FFBDEF239E107F9,-1,-1,-1,-1
2A185B7B2ACA99B958592C6C39F9390F,67,0,80.46,2
68113B8B716B42518C3BD73682BE7A5F,28,1,154,4
A0C7924A5826BEE353A80F1ECD3E1F0F,50,0,19.8,1
B681B498CFAED39B1A9CD165EE64FA43,20,0,60,1
6A3D509421661E5A161DEF73A669C514,34,1,28,1
97BCF219E1B873ECD488C665A566D932,36,1,97,2
188A97B799B71780F2AF60FA85576B52,57,0,8,1
69E02EC3B920687893CE0884C0551756,89,0,49,1
E7E22FED2953E97D4AA1C07FBBF57A26,36,1,155.1,4
FD6FF38671ACFDF031A41E1F2057D274,55,1,19,1
20876DD62E603A4313F7094854C0024F,28,1,212.1,6
3C31DEDA2E558D42228F8B6087B4F5BF,53,0,82.06,3
7766B1A9A1AE304F4D26222B366BCF82,36,1,64,1
8CF5665A5C8525C5E35F79E64F71A134,30,0,60.4,1
528330CB731463749F7C8CF821F750F5,21,0,64,0
0DDC5CF8381A0CAA263926429946B8E7,-1,-1,-1,-1
07BA863AE1BFEFDE9520068A4D4EB856,49,0,115,3
9BDD66C845BA9E844957ECA5BCE9383C,38,0,29,1
DB3D073D2EDDBEA80DCC4DB10DB78C69,-1,-1,-1,-1
E03CDB1409776D01FDE733ADD9602EAF,60,0,24.52,1
01636F80E234AC3D4549BBC565E50702,59,0,30,2
0282A7AAF28E26DE2E64C2B191DE80B1,52,1,30,-1
3E756DD6E24EE75F37DFF33DA5E36C68,-1,-1,-1,-1
48D5DA2DFE9FE5AB58F40D365E3347A5,42,1,204,5
4D099E464BDAC438DA4C388A9080EEF1,-1,-1,-1,-1
6E442A9EB5C8DD036F399B247640F19D,53,1,212.84,4
D3E4379454AB8F3E6B55978945ED2956,35,1,99,2
D59BDA0D0F79FD427898FAC999A1E9D2,-1,-1,-1,-1
F56C55410C582A349B74245C54B9E1FC,-1,-1,-1,-1
1387DEF603205C449E0289B0B61E32C4,32,0,139.1,4
A0C9652E4C5038F42BD4604651C9E409,24,1,19.29,1
DB9228C74C9B33A6E58567F278212B38,62,0,45,2
201FEE4EC948F1B39CB5EF7451276628,81,0,-1,-1
207CE9A24FEA40D3B1EAE56D1A279ADF,-1,-1,-1,-1
7F1AF104023DD387F0CED98B6173D6C0,-1,-1,-1,-1
1930BCE20E4AEA48767872186F6F0B46,36,0,169.9,5
59C503C909B610E1477A4C1C709DE9D8,37,0,1.1,2
659ADFA72390DA960772766C13276751,25,0,18,1
FCA9F4076148C38687B3DA0351EB2637,29,0,81,1
0EE09840735F2166CEA766A6E6F5D4C0,35,1,0,1
2B0F52FD210970FD7DE77544158E9BE4,49,0,24,3
BFDAB544574CC6F14FA480CA9942EF92,55,1,55.18,1
004F3A17738DC2B2E3E1C77B76637EB2,36,0,293.9,5
5B49BDF7A67B73C7D370E87974340D90,33,1,12,1
8C9321DEB0205E35A08CE26E9D0D3086,54,0,65.17,1
A24931743EA68F8284646033B6E5857E,46,0,0,0
002978F534EA9EDC331779757CB4E5C6,-1,-1,-1,-1
0358DAB7115FBE222786D29A53454C95,33,0,8,3
4B5638C7EFAB7E294F8D9732FDDD6392,-1,-1,-1,-1
54684BCE8397B2F784651D996D01BB04,-1,-1,-1,-1
7B4C5026EEDECD9D33C3A179AB7A5539,42,0,1,1
836943BC1FBBB136EED5A5215BF6B426,47,0,136.2,3
A9437D4D8C6BA015DD8804C37A7701F2,42,0,134,3
B8519D2DDE0C30B116AF811596FF427A,34,0,8,1
26D17102ECC4D54DB8BD9192F74ABA58,-1,-1,-1,-1
35BB8272E4BDCB7FA89F07C1AE5EE16E,39,1,91,1
83EB3EC16234FBF2E3D48046D16F83CC,56,0,73.2,1
163447164E2B796049329D7107CF0BFC,35,1,9,2
5A9AAE5276DF7AF85C449979621C2FC0,57,1,30,1
6788F36F393DB9DD257881EF6DA3804B,34,0,68,2
6ACF9E9C8C22E63C0580BCDC101427C2,65,1,54.44,2
913475242368EB3B1F6561021043AB22,26,0,72.2,2
44D3363625C40325E4828C2DD3AB92AB,40,1,19.95,1
56186869883103DB34C192BE19416DE3,51,0,11,1
631F51CE0E31E723FBE2990F50F67E69,56,0,59.83,2
7BEACC12876EC8BAF6084BB060DDAB12,47,0,26.03,1
83470D7A4B302FFD6B3A99F6567DA30F,39,1,30.1,1
8501E6A0FD8FA7055586A7B9071BAC6C,32,0,90.6,4
B198F7FD65DA987B8DB7A96A840B57BB,35,1,221.55,4
CEDE6ADAE1A534823C766E2F8FA7B28F,-1,-1,-1,-1
F5622C987485726896C0F18D719FA33F,27,0,153.2,4
0D32CC0C5DFEBCB5BF9223E60915BFE2,54,1,-1,-1
2A741953F9155B4265E665E5D66B750C,44,0,163.1,4
2D2B527AD2B4C73967062D0C70A61742,58,0,13,1
3373AC7A68F4C3B3FF163215ED48CAA9,44,1,62.9,1
BB24D18A5A369FEAEEEF63810749A333,50,1,37,6
D603C9AC88903876F69773E69CA81B08,54,1,33.25,1
25A38AF1A6D8214714BDAA5B385967B9,62,0,90.1,2
63D959633BB20172A1242A2100F0DF47,65,0,21.2,1
AE9B5DCF5B17DF1284DF88026B41B085,31,1,32.6,1
1E1342D5CF2D47D567ED1ACD7EE50C81,-1,-1,-1,-1
360C13DDF08D05C9714EC8881450F696,27,0,58.57,2
7CA1A9061BB02AE565A18F81C6E30830,23,0,2,0
7DC4C62F5173761109F594CA61C88386,36,0,10,1
EDD0029912B6ECAC441398C7B636D777,39,0,20.43,1
3F97583712303042A0E9159D0170C641,42,0,70.1,4
8473FEF7088005A95268B7156F204EF6,49,0,38.1,1
991B1F36C3F55DB7D8543976C7126041,31,0,117.76,3
C30BE328FB2F90BD55D0413F5B220CB4,-1,-1,-1,-1
D0ABE9E8A9E33B00BC33F358F8288BC2,23,1,0,1
467CCF3FC2D911D937ABB78C5C7FF61B,41,0,10.1,1
7B09F856CBA00865A6890EDBBA5047F7,48,0,237.9,4
155A002F30BD3650F432C9E6B421C88A,-1,-1,-1,-1
15DBAD536DC3CF11F6D32FE982A55127,28,1,64.33,3
3EDB7C7FB4C95A1F71E2B755528D57E1,55,1,29.2,1
9FFF9EAF965ACE206E7508229AA0B228,-1,-1,-1,-1
BF475BE90B6CC0ADA98AF720596A0EAF,32,1,1,1
C381CFD65047445B684495C9B3C52205,32,0,30,2
2AF2B63173DFA6565592AF4E5C6EDB2A,61,1,20.52,1
2E75D85113DC81FC7BF1797D04DE51CA,52,0,0,1
3CDD0F9DCD13D03609F1107B00EAC002,-1,-1,-1,-1
A7C81DE876D30D21F07F37DD9300EDEB,43,1,18.57,1
FE2EEBBA2C6C44CF1105F824A3E88F67,31,0,130.69,2
97186FCD70335AD5FDA521A7EE221EA3,24,1,55.3,1
D7353BEE83674BC187C41317F105E808,42,1,13,3
D7E308E83AC665A50F5259F49888B3AC,34,1,88,2
F6E5877EBBFBA4979860EF474B29D90C,49,0,72.95,2
7506F5F7044BE1C1AB5AF825197FD453,40,0,10,1
F497F871E6C6DA503E5F3BE47F5C6396,33,0,155.58,4
2EE567CC4388C241C35467ED67E6281B,62,0,48,3
6040FD8B404DFF68DECA516E0C2C334A,38,0,79,4
11DE346B251A88A56AF22388A9F1F26D,38,1,10.35,1
71EF57B748B2176C6AEA1C65A1A39757,59,1,294.4,6
90EDA090B88ED2F4FAC99ABD2560DFE9,45,1,65,1
BC3B037D3FBADE1E38CDDB64A7498AEB,-1,-1,-1,-1
428D67D12F95CEBC8ECE6A5F2A583348,19,0,30.67,1
1DF0545E36AEAE25FAD03E9A6345614D,29,1,75.94,2
4456CA18F6F840BECDF14683F8A33E3B,45,0,14,1
A22148A637A433CA35E0EA43E835D443,45,1,202.1,4
A520B30D1818FC9719F61337C068E597,31,1,49,1
BC5A618332B738EEF7551A9F3ACF4247,50,0,82,2
CF9B6EF67B4D1D6D610F298913297573,42,0,0,1
02DCDA17DFB60B84779754483E7E303F,24,0,-1,-1
F3F79920474FF0068D377CDEE4A7CF60,-1,-1,-1,-1
BC84D79B1A61D64107C2105AB424CE04,48,0,31,1
4DF1B0357F19115C426D751ADA545DDA,34,1,0,1
53D6452322C24A0C6FFBF5C743EFEC33,23,1,55,2
7B8C7FAB05E58B3662D432FB332F8D5C,28,0,19,1
AFA7B3302F227EC897F4A48753698387,40,1,30.19,0
D5C857AC538AA78271225EAEDDC08076,54,1,112.3,3
1F78FB69DA4DE1D0F82B70CF86CD37EC,-1,-1,-1,-1
2FA7BDDAE5333399ED19E51511DACCB8,41,1,201,4
83EF765FF97B26F775BF31E591FA0FD9,67,0,83.77,3
9A39333C91AB30D5F7F1338603D5A4F9,-1,-1,-1,-1
4C949CBBB08E43759A28C88871B2F875,-1,-1,-1,-1
D579B6046230A44AB5FBBE0324A45FA4,51,0,49,1
E2BEB26460A8B39774AAFD504E7F4D88,24,1,90.9,0
FC47C8E039B59DA3BBAFDFECB363867B,24,1,40,2
13755F57A9591874CB1E9D439D575C1F,70,1,10.01,1
D67A6A0F7C20C2486677270E96224922,40,0,280,5
2083A37C0216EF1FD8A2A446A6318912,28,0,92.66,3
569822923951BD3DDC165614764661C6,24,0,101.5,3
929DBBF69C085D1B7AFA91C33B5DD4A8,-1,-1,-1,-1
BBBF75AD222361EAC2373A09E83478BF,48,0,106.03,4
0DDBBA432292125ECAF7EB3CCE3000C6,47,1,190.1,4
4512595D53C5045DD4726A8516EAB891,40,0,78.19,2
045A9D9B039747ADBD630C85D5FDE4E1,47,1,371.1,5
1411463F355F5005A6933D1A022DB060,-1,-1,-1,-1
6F78F664C0FB63994A5F259B6F0C3607,33,1,8,0
F11CD8EB18F51203F160FA1957752B7B,-1,-1,-1,-1
0B0AFB93047717E82EC45E081520C815,41,0,224.9,6
6B63CAB8FBB1B4B29338850A8FAB96DC,29,0,184.19,4
6D4A260DC23A369E07C1B0D4CBB484DA,31,1,32.2,4
76D64F0E27C298AD4A872C4965CF57B9,50,0,19,1
BD9503E0F24A36255AB41E4FC8FFF463,62,0,293.1,7
91C06582EE41ACB4237D508D09C7F9F4,63,0,9,1
C16CE005A8C31EABE793A06EF1EA66DF,56,0,66.14,2
D0A88B1C9A609BF27F11C20244D86B9E,28,0,136,3
7B33FA60C0CDA1A0E6B3E76D56CED196,-1,-1,-1,-1
A2DB4CEABF228095D91166D99AD40B4F,-1,-1,-1,-1
B4DCD455E240C3648CFB9ECCA7A65815,53,1,8.2,1
CEBDB4482A291F567F2CD275C9BB72E5,49,1,10,1
2E7A30677793E5AAF64B3A6AE711C49E,32,1,50.5,2
4198AD11A62DC80AA75E6F3CB95683F7,30,0,91.4,2
A8A782485505C43C560F26F118978ADE,36,1,210.2,4
04DF06D182AC96424A65B197BBB15DF9,-1,-1,-1,-1
3A0932C8E729A877496F55646C08CE89,20,0,20.25,0
440CB04121CFA3482D5EB3B66ABF0B40,50,0,64.1,2
680006EB0B9753D4CFE58416DF88DFA6,53,0,18,1
7F982D5253A53DAF49B9E040F9EF8DFD,46,1,22,0
BCF8674DAFDC054118DBA7DF2500AE0C,26,1,145.1,4
DFACC220B0870E2874E3214B68E55484,-1,-1,-1,-1
04EA7A8A7C2FBBC8C92433F2E719F6BC,27,1,5.3,1
4DF5118207F35C0D7C2768C8DC12EAFC,30,1,70,1
F5DBCC6BB352A6542E92737590264C7E,25,0,81.3,2
5ABAA2567CB06B42B613D791FAA0CB70,43,0,193.6,4
9CBF7593DDDAD85236C5E36C2D764E30,49,1,48,2
B195936EDEFC7C1A5224991F7426A8E7,24,1,73.1,2
1711E9E7D29008F265EA8589BA7F1945,-1,-1,-1,-1
67287BC4EF0DB0A532D94DA5799EE6A9,-1,-1,-1,-1
E86DF84D1BB41787F25586B80CA780F7,45,0,320.2,6
1328D1F8B4153235F878442C409A7B2E,49,1,213.8,5
862434E7C9CABB1AE8A2813C7F3CCC5D,41,1,63.4,2
B8060C30D93E39973FB481D510B15035,39,1,54.3,-1
3A6028543BF13B072DA65FA52B3E52BE,28,1,90.6,3
470281DF613F187D2EFBBAA322BEA49C,47,0,1,1
94D5D61DCC562178366E4EC5EDD5DA1E,62,0,81,2
CCECF9F385E1CAB9D0E6795F4422ABA9,65,0,90,3
E146A65BF17EE8C45EBBCE1FF92A8B11,29,0,8.2,1
4E8525ADC0D702F851FEDEC771C65A2C,25,1,9,-1
1713664DB0CEC389FE2FC76139F47B37,-1,-1,-1,-1
34ED0F874049A6902193CD14B3C70497,21,0,62,1
9B8A16A8B7E1838A333531C039F6F270,53,0,92.62,0
9C609A0B55AE93CFDAAA44FBD4779A97,45,1,38,1
05A714A18A9E6B27C397439C56818390,30,1,57.71,4
231E1635C220EA03C68F154A2D650814,55,0,82.1,2
38E7922A9C29478522F416C92738DF2A,36,0,28.5,1
4142B22FA8A343B9C6587EDC1B397D0E,28,1,9,1
439100C03243B06EAF6452C17F36A387,49,0,201,4
8A94348673D17D7A29FAE54E9C4BB7C7,-1,-1,-1,-1
F15A452F6CE2029C696614762F7CA44D,30,1,70.9,2
9EDCB96F3ECB38B0891D1342B03D6099,30,1,72,2
FFA2A5D63A391AB022475FC41B79F691,38,0,22.1,1
80335BFF9C5FC0D7ED4CF98F89CBE336,40,1,70.4,1
805A9964D1EB8AE0344E1D9629447DAC,56,0,82,2
8FE401B26A287D8F2B9E2345C9912389,-1,-1,-1,-1
BFDCAEDD7431711A4D4ECCE824E1FA70,-1,-1,-1,-1
D7C1A03F7F4282C6A68F259F653D6B72,40,1,159.1,4
24230F5CA83D90BCCDA80E7F1A3BF87D,66,0,45.1,0
4F39AFC9BCC1A7CA752D0EAC2A8E1469,-1,-1,-1,-1
82C60EB3A97430869697F276A38F776D,38,1,194.16,4
04AF359A7FF112395503A47E2125991C,46,1,18.57,1
195D65FFA634B102EE218622A628AE88,42,1,18,1
5CA1545CC48C1CD1920CC41991B707AA,46,1,12,1
8E0BEC4FF0FA77B149D3BFB07A432625,27,0,62.76,2
A4C79FAC55BCC85EC02220F76E19D0EC,32,0,136,4
DF639E72F287F967F48DD252BC31150D,71,0,15,1
2AD05CE91751F66FB1E8A41D1E8A85E1,-1,-1,-1,-1
370C42B612ACF70EADE8AD288E1B39F5,-1,-1,-1,-1
8AE2FED85A4DC36A730BC2BB14575831,-1,-1,-1,-1
99CF0BA1E7C72C87FF28CADAD887D6D4,60,0,176.4,5
F7C63916FD90C3C69686B41F8006D36E,38,0,0,1
8C027FB3524D67AF522BF667721EE686,52,0,74.61,2
B3C13891A4D0C8DA61F0D5F079641657,35,0,2.8,1
D9F8347337E298875B566C556C6BF16D,23,1,39.1,0
35845B6F0D47865588DF009B6BD8DD51,36,1,76.3,2
55A65BD75D62FADF32556B397A10994B,36,1,16,1
FA72E0A89AE0E39E45DC94FA40EAD6DF,-1,-1,-1,-1
31B5A83B72D76DA6A23CF90A32A1F037,59,1,18.3,1
400B7493C0E7A13A43A0E68C89356769,41,0,133.83,3
592D297468224C7253DE58AC2E7E8C77,61,1,54,2
B57CFD13854074F1C2F4494CFEFF21CB,39,1,30,1
3F841BE0DDD4292B6919434E704C742B,38,1,1,1
51E3F60E293E2D3719B09C4F0A3281E1,27,0,2,0
2392BCC5473A770771F8F47D0FFFB739,30,0,131.72,2
6452D0DD4D070F9456867AE9CF6D8957,51,1,2,1
BE67DF9352DDF849B25BDEFEFFFADBBC,29,1,0,1
496BDDEDC936483AB280CDCCC05BFA5F,-1,-1,-1,-1
52653EDD2CC0E1537E4166AFD781798F,57,0,10,3
5878BD837653222F7AEB6A8DA7180C45,-1,-1,-1,-1
722B98D45C22A079DCB1076DDE51B420,-1,-1,-1,-1
9D2883738551E4BBDADE8B1E3610931F,51,1,155.25,4
4A43D352784283C7662DEE4A91F3898D,38,0,30,1
CFD8ACAD06734447981DB542CFD21616,41,1,1,1
25A6F382F3DDCD1E7ED6C0D6E9BA6F9B,50,0,9,1
4B5A5C862716489571DE77C00DE7E034,82,1,28,1
79379564D97125B3315069AC8A885A6B,-1,-1,-1,-1
8613104055A1A2397DDA0D7FDA6F518B,-1,-1,-1,-1
9548B909D4F2263475F953C41D18031D,36,1,130,4
A08E9114E8A4274533897DC9C8CB182B,35,1,10,0
AD771F4844B91BE9A6A188D2A59D8D4F,-1,-1,-1,-1
0D3CC26A1208221E2F28F1FEE189D52C,33,1,-1,-1
80DEAADAEE6BB41C4E2E5E28C100F518,53,1,37.75,2
01B906F4634E3E447D5D4B2CCAE47584,29,0,2,1
23B0BA42F89492D9B82340E3E73F0E28,27,1,38.2,2
1F402FC6FF271F41163DCC6E66E2B6CC,45,0,121.5,3
3781946F8C2CDAF8E326653524F2E631,33,0,41,2
17CF62E7986B6DE45919972B33F5D6BF,42,0,1,1
3A9351D608C8C03A9C146CAE720CC54E,34,0,94,3
697A15F0B954FE05BE6A01F936205825,30,1,27.1,2
74ADBA90A32A93F245C2B0CA2BF5B89D,48,0,2,1
C1801FCB0775D98CD9D4FD8ADFDD2D8A,54,0,49,2
EE587AA128D336BF0B7012FE408CBF5B,35,0,68.43,2
A4DCF3D1996CB9F8C13854D30C893135,58,0,125.16,4
B1037F703D7A1B08A3627D8E1FDB6469,40,1,179.29,3
1CF7960F451BAF0227DA21422654D28A,33,0,8,1
53A3CBBEC4B0B9BAADE354EA1AFD6806,50,0,289.7,5
686BB8AF57BFCFBF24AC33F2A5DAF48D,41,0,128,4
D5B05D319E355A5D71349E9C0F044DA2,-1,-1,-1,-1
90A6F080845089612668AD60AEC75586,41,0,836.4,4
C44C76EA0BD6CF26BA476F9E2594BD5E,54,1,-1,-1
CA89BEE1F4A7110E31FD9EED59DC8F34,55,0,169.1,4
F83A5EFCF65C6DFF28A73E7485A418E6,-1,-1,-1,-1
F8CFCF23E21F0ED5D6F399EE6F3145D8,58,1,48.9,2
09CB86213B9613F4FD9E798339F15424,27,0,8.04,4
2F00E18337302237032582483E4E2C72,39,0,0,1
5B1E9659635F1B02F0DB8FADFDAF3F74,58,1,40,2
D89A12C6818BD8591B060EE5FE4747BE,59,0,-1,-1
F68B2EC13DACC7A711DE307B59EFE4C6,47,1,16.4,1
28BCB4EC2983A545770540637FF516E1,-1,-1,-1,-1
2AB169498C94EE4ADE5AF6D4FB610089,35,0,10,1
6D363F6482770702FA67FF6D47987709,50,1,1,1
AA75EAA8B088C6104604DB8EBC1262F2,27,0,50,1
EB1BDAB80F9F5DBCB2C93860584B34CA,37,1,140,4
0A022793CCA4FEA27A03010923100588,66,0,79.47,2
456C3629BAD21A8669C273F75CA16086,55,0,27.58,1
C07523E00F35A7A737C71E2F386788BB,-1,-1,-1,-1
089F6FAEF44A954F885145492426C743,29,0,60,2
44BC24443D2365DD46043E676A9E9B13,46,1,40,1
B14DA72F041DD0D0DA8B55CCB2B23B70,-1,-1,-1,-1
0BD3B95CF7BF863931F26393236CDDC5,-1,-1,-1,-1
339F344AC00392AC184AD7B012B9009A,43,0,198.2,5
4306B7604EA980F0FDF0FC98F473FB31,-1,-1,-1,-1
4415BF8F15D8AD82EBA15C2E978A5EED,70,1,17,1
201EE47F924DA91005993AC5FFC1E913,51,0,538.3,3
67582EE48E21997BAE1E9B3762A0B8FE,51,0,10,1
7E3F809B0E0B2B2410F2CBFF230FF779,-1,-1,-1,-1
ADDC34AA873F06C46F10C5917A2F87BF,39,0,50.55,2
C39CC8313339B8DB685E6EBE4AF84E26,61,0,69.41,2
0E627B63597F0236B807B2AA74F59E54,40,0,43.1,1
A75BD6A28E15D70371F2C90A9DAED8BD,24,0,44.5,1
1DAF752B0257B5E97E7978A55FFE9DAD,22,1,33.4,1
E08F24AC6BDF596443A553C83C315072,44,0,199.7,4
00763C9254FF6C453BFF0CC049935ED8,32,0,9,1
C61263AD0698554B6A734F1854DEA9A5,27,0,80.9,2
FA58D51880B73C82E829DBC6E8723DCD,65,0,88,1
2A24C0C136736FF0A4DD2E379F8EE3A5,41,0,238.81,5
783CC35F526EA1A434278297CF61E8C3,56,1,0,1
9940D4217FF3CECB9DCF6BCAB7ACF308,26,1,88,2
C981342D78DABD8DCCFE7F8352D81174,54,0,319.8,6
0512E5969E38A10B8944BD3B981B41B9,55,1,-1,-1
6506D6373EE9131284BC2448D3179C03,47,0,148.75,4
D0A364C1DB38DFA157B18DEAA72509F7,26,0,53.4,1
AD29C67EE4AC1F202DA05EC3D12D267D,30,0,57.22,2
D28FD25C297701F8AAC94BB73F99395F,56,1,19.19,1
3205C99278DC4F668B64139008D78AAE,41,0,48.1,1
AC22F3FF7416A8F2554318C3FD5F3864,60,0,129.37,2
AED3C6D11186DBA2135D44770C4518B7,46,0,207.65,6
DC7C32FB8EE17C981DDDF8E6E629B118,60,0,20.3,1
FE239D4AF2F3D8F453F4066DCCE3C9EC,-1,-1,-1,-1
57027AF8D75CD073A0BBCC059919E877,-1,-1,-1,-1
B461D37F2CBD899C0053CEA715200D09,70,1,15,-1
C52E69E192A437D5ED2519326B92AA2D,43,1,30,1
21C7677B8F57261DE750AF5782D30E54,-1,-1,-1,-1
2A6CF5D75771E498A59CB6601B59B634,50,1,0,2
34A3B0CFFFEE9A10A898FD1B02FC6225,44,0,146,3
374DEAE2ED6395BE380F8E7D32CCD8ED,-1,-1,-1,-1
8835E5435EDD54123319813E16DDF5C7,32,0,51,2
BC398488B37F654AF0C204C7882A2856,34,1,74.1,2
1E6ADF62AE5D479FFC07716594009329,33,0,20.69,1
3E0F4F7870DA1ECC1BDC1EEFFDBD92C1,25,0,60,1
8B43038A785CDFEEEA329A4A56C22458,33,0,27.04,1
96475770118D54AB1B4BA954FDC8B1F5,60,0,19.01,1
41F76156007CDCC6A02CEF9A63C93542,-1,-1,-1,-1
44D67078BF0F99EEB7A934D8F5FC39A2,49,0,254.8,6
90E9AD45953AB825DEE1DDA3DA06478D,47,0,22.47,2
C7066D1A978544DA6B2795ED707EFDCD,19,1,16.2,2
0D44289D6841399D394C9AAB6B920A54,33,1,40.53,2
360351472228C5B00D7ADB3270EF6009,42,0,253.7,5
805D1A38E134CA1CF46C4D9BBEB02F5F,30,1,72,3
ADA4248689246A804DB5379561E90C84,30,0,29.1,0
CB9B8696AB1BF282E17A042420E62D10,32,0,0,1
E0CDA1B6177187A5C1EED1E598864A52,34,1,73.61,2
0C62E9C6686535B5F1453D1D61792E89,31,1,90.6,2
EC2124BB02458EA804BECA4D4BD95852,28,0,151,3
F5F393154A38EA6F4894D4032021ACE5,56,1,9.6,2
2E0571EE1133EDF47B00BC40057E46B1,-1,-1,-1,-1
A8CD35EB90A09CACB69CB01842825F92,17,0,34.7,0
E23B0D5B1E5F5099DA3213DC0BF21B75,53,1,122.1,4
3142AD4B430DF0E27D3BF1E5589F2713,-1,-1,-1,-1
6A72D782ABC6357767DD4F5F04A87D35,-1,-1,-1,-1
AAA355B22DC0830A821603FC9D0179B1,35,1,1,1
9502ED549ADD3CEDB58E7C0D68E57705,28,0,73.7,1
14F1AFA2156BDC6CE8DC4B8420539AA8,66,0,8,1
5407B0817E766BDDD8562040CEF6EDC8,30,0,214.8,5
14518FAF137B20C9D5FD396374AC817D,33,1,140.52,2
2CAAC6F68B68243DB2EA20D2A98C6AD7,53,0,69,2
3C10283E1343F1FA197BCA27B4ECFFA0,57,0,1,1
4FD63F9DB9185A9EABA3F910BA24C130,-1,-1,-1,-1
6037ED8929354321C4D55D2856C384A2,38,1,11.9,2
84B235F2F2A875964B21A1E8222DAFDA,30,1,101,1
8F07E9C9D847AA93C720FCB5B263F87C,49,0,0,-1
9E5A8C1E838B0096241FAC3CFFA228E0,41,1,2.6,1
AAD1361057449DFBD8D40EAE8932ABCF,32,1,68,-1
F9426A7665B7504D0C61DC4057F44CC4,-1,-1,-1,-1
3D470039628AF2701EDBEC92C1207CCC,34,1,10.57,1
A8CE4E7DE70D8820E1808DD987834130,-1,-1,-1,-1
C7CAC825180B27868ABFB1674218D2CA,-1,-1,-1,-1
EF6CAFF8F8C61811E21F439549BD0ED0,-1,-1,-1,-1
9948902EEEACE1F45D5F9415C79462B8,52,1,18.19,1
C193435E5C10FAACAA3A78B1D53E18E9,60,0,53.2,2
F26A7A52F6CB2BAC3D62D27CEEBEA119,53,0,9,1
3766886D8F133D8D4247A136737160AB,44,1,1,1
3807E91A918EDB69F69CE1ED887DFC28,-1,-1,-1,-1
D22961093AB3351619E24D320A535825,61,0,200.3,4
E3983347B6F0AB41AFAF6E9149B0C2D0,69,0,45,1
A60D6AF6E2B4905646AE7F18C7132142,26,0,113.12,2
C9A931B9D7E45D01152FD9541909C226,22,0,-1,-1
